商品名稱A,商品名稱B,網頁A,價格A,網頁B,價格B,搜尋詞,label
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"FUGUANG 富光 格調304不鏽鋼過濾泡茶壺 真空保溫熱水壺, 麗莎白, 500ml, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/FUGUANG-%E5%AF%8C%E5%85%89-%E6%A0%BC%E8%AA%BF304%E4%B8%8D%E9%8F%BD%E9%8B%BC%E9%81%8E%E6%BF%BE%E6%B3%A1%E8%8C%B6%E5%A3%BA-%E7%9C%9F%E7%A9%BA%E4%BF%9D%E6%BA%AB%E7%86%B1%E6%B0%B4%E5%A3%BA-367894680535040?itemId=367894680535041&vendorItemId=367894680518656&sourceType=search&rank=27&searchId=5e1b14077cba4b3bb32d10bd4169c2f2&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$650,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"陶瓷木柄茶水分離泡茶杯 禮盒裝 MB5201A, 黑色，紅色，藍色, 350ml, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/%E9%99%B6%E7%93%B7%E6%9C%A8%E6%9F%84%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-%E7%A6%AE%E7%9B%92%E8%A3%9D-MB5201A-463230824562691?itemId=463230824562692&vendorItemId=463230824546305&sourceType=search&rank=11&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$449,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"PUSH!餐具 茶水分離泡茶杯 E177 20 x 7cm 420ml 281g, 1瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/PUSH!%E9%A4%90%E5%85%B7-%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-E177-20-x-7cm-420ml-281g-471154615631879?itemId=471154615582726&vendorItemId=471154615631875&sourceType=search&rank=17&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$604,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"一鍵開蓋茶水分離杯 24 x 7cm, 黑色, 500ml, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/%E4%B8%80%E9%8D%B5%E9%96%8B%E8%93%8B%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%9D%AF-24-x-7cm-471448304959492?itemId=471448304975876&vendorItemId=471448304959488&sourceType=search&rank=6&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$308,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"便攜茶水分離杯 MA5202B 240ml, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/%E4%BE%BF%E6%94%9C%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%9D%AF-MA5202B-240ml-464266519855118?itemId=464266519871499&vendorItemId=464266519887882&sourceType=search&rank=9&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$100,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"茶水分離泡茶杯 CAKN0152BK, 黑色, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-CAKN0152BK-471202678112256?itemId=471202678128642&vendorItemId=471202673967113&sourceType=search&rank=10&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$165,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"PUSH!餐具 茶水分離泡茶杯 E177 20 x 7cm 420ml 281g, 1瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/PUSH!%E9%A4%90%E5%85%B7-%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-E177-20-x-7cm-420ml-281g-471154615631879?itemId=471154615582726&vendorItemId=471154615631875&sourceType=search&rank=17&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$604,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"PUSH!餐具 茶水分離泡茶杯 E177 20 x 7cm 420ml 281g, 1瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/PUSH!%E9%A4%90%E5%85%B7-%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-E177-20-x-7cm-420ml-281g-471154615631879?itemId=471154615582726&vendorItemId=471154615631875&sourceType=search&rank=17&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$604,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"O'Daily 茶瓶保溫/冷茶包網 Tritan 水瓶 2 件組 500ml, 黑，白, 1組",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/O'Daily-%E8%8C%B6%E7%93%B6%E4%BF%9D%E6%BA%AB%2F%E5%86%B7%E8%8C%B6%E5%8C%85%E7%B6%B2-Tritan-%E6%B0%B4%E7%93%B6-2-%E4%BB%B6%E7%B5%84-500ml-21008380073235?itemId=21024215893089&vendorItemId=21091233238776&sourceType=search&rank=9&searchId=5e1b14077cba4b3bb32d10bd4169c2f2&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$508,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"茶水分離泡茶杯, 米白色, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-471203114352649?itemId=471203114319883&vendorItemId=471203114319881&sourceType=search&rank=3&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$165,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"LifeHouse 茶水分離 雙層玻璃泡茶杯 44-002-BK, 黑色, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/LifeHouse-%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2-%E9%9B%99%E5%B1%A4%E7%8E%BB%E7%92%83%E6%B3%A1%E8%8C%B6%E6%9D%AF-44-002-BK-474366710087683?itemId=474366710087684&vendorItemId=474366710087681&sourceType=search&rank=7&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$162,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"PUSH!餐具 茶水分離泡茶杯 E177 20 x 7cm 420ml 281g, 1瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/PUSH!%E9%A4%90%E5%85%B7-%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-E177-20-x-7cm-420ml-281g-471154615631879?itemId=471154615582726&vendorItemId=471154615631875&sourceType=search&rank=17&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$604,茶水分離,x
【Funjia 趣家】小米有品 茶水分離杯(保溫泡茶杯 不鏽鋼保溫杯 保溫杯 保溫瓶 戶外旅行隨行杯),"PUSH!餐具 茶水分離泡茶杯 E177 20 x 7cm 420ml 281g, 1瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=茶水分離,567,https://www.tw.coupang.com/products/PUSH!%E9%A4%90%E5%85%B7-%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2%E6%B3%A1%E8%8C%B6%E6%9D%AF-E177-20-x-7cm-420ml-281g-471154615631879?itemId=471154615582726&vendorItemId=471154615631875&sourceType=search&rank=17&searchId=e68724203e2843e8ba6ac86dcab30d3b&q=%E8%8C%B6%E6%B0%B4%E5%88%86%E9%9B%A2,$604,茶水分離,x
