商品名稱A,商品名稱B,網頁A,價格A,網頁B,價格B,搜尋詞,label
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
【Citimobi】美國At&T網路 - 30天無限上網美國預付卡(可熱點分享),"預付費帳戶。平裝預付卡的未來, 格林出版社",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=美國預付卡,799,https://www.tw.coupang.com/products/%E9%A0%90%E4%BB%98%E8%B2%BB%E5%B8%B3%E6%88%B6%E3%80%82%E5%B9%B3%E8%A3%9D%E9%A0%90%E4%BB%98%E5%8D%A1%E7%9A%84%E6%9C%AA%E4%BE%86-21000067019167?itemId=21000224998555&vendorItemId=21003546683222&sourceType=search&rank=5&searchId=4e5450adb517413fb60ee30f873e9366&q=%E7%BE%8E%E5%9C%8B%E9%A0%90%E4%BB%98%E5%8D%A1,$481,美國預付卡,x
