商品名稱A,商品名稱B,網頁A,價格A,網頁B,價格B,搜尋詞,label,LLM result
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"Canston Soundbar 2 聲道遊戲電腦揚聲器, LX-2200, 黑色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/Canston-Soundbar-2-%E8%81%B2%E9%81%93%E9%81%8A%E6%88%B2%E9%9B%BB%E8%85%A6%E6%8F%9A%E8%81%B2%E5%99%A8-21000201031827?itemId=21000585513549&vendorItemId=21004532364535&sourceType=search&rank=22&searchId=353cb31428684e26976253062964f895&q=soundbar,$401,soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"infotec 英富達 P.M.P.O 2.0聲道USB二件式喇叭 800W, SP-RX4, 黑色",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/infotec-%E8%8B%B1%E5%AF%8C%E9%81%94-P.M.P.O-2.0%E8%81%B2%E9%81%93USB%E4%BA%8C%E4%BB%B6%E5%BC%8F%E5%96%87%E5%8F%AD-800W-467815685357582?itemId=467815689568256&vendorItemId=467815685357576&sourceType=search&rank=4&searchId=353cb31428684e26976253062964f895&q=soundbar,$399,soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
【Sony 索尼】5.1聲道 聲霸 家庭劇院組 後環繞喇叭 Soundbar(Ht-S40R),"SANSUI 山水 藍芽家庭劇院聲霸 SoundBar 1.6kg, SSB-230",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=soundbar,8990,https://www.tw.coupang.com/products/SANSUI-%E5%B1%B1%E6%B0%B4-%E8%97%8D%E8%8A%BD%E5%AE%B6%E5%BA%AD%E5%8A%87%E9%99%A2%E8%81%B2%E9%9C%B8-SoundBar-1.6kg-463112410972162?itemId=463112410955778&vendorItemId=463112411004928&sourceType=search&rank=&searchId=353cb31428684e26976253062964f895&q=soundbar,"$1,596",soundbar,x,否
